FID_1,Lat,Lon,built_rati,2015power
2577,29.5,101.875,0,0
2578,29.5,102.1875,0.000776398,170.0305215
2579,29.5,102.5,0.00867347,1004.20528
2580,29.5,102.8125,0.000765306,150.9845498
2581,29.5,103.125,0,0
2582,29.5,103.4375,0.0739796,121551.9302
2583,29.5,103.75,0.0970497,368002.8982
2584,29.5,104.0625,0.00102041,3132.74768
2585,29.5,104.375,0.0121636,34669.91455
2586,29.5,104.6875,0.032398,135592.5454
2587,29.5,105,0.0691327,321057.6823
2588,29.5,105.3125,0,0
2589,29.5,105.625,0.0548469,232606.4159
2590,29.5,105.9375,0.00957557,24387.77745
2591,29.5,106.25,0.204082,638465.3125
2592,29.5,106.5625,0.496118,2286173.511
2593,29.5,106.875,0.0196429,39042.7417
2594,29.5,107.1875,0.00153061,1824.072623
2595,29.5,107.5,0.00439959,1845.865935
2596,29.5,107.8125,0,0
2597,29.5,108.125,0,0
2598,29.5,108.4375,0.000510204,466.8356574
2599,29.5,108.75,0.0109694,12824.2844
2600,29.5,109.0625,0.001294,1249.849205
2601,29.5,109.375,0.0239796,95578.31412
2602,29.5,109.6875,0.0010352,1049.633887
2603,29.5,110,0,0
2604,29.5,110.3125,0,0
2605,29.5,110.625,0,0
2606,29.5,110.9375,0.00127551,3303.970262
2607,29.5,111.25,0.0178571,53649.53017
2608,29.5,111.5625,0.0130102,59412.68181
2609,29.5,111.875,0.0111284,54552.62367
2610,29.5,112.1875,0.0221939,93780.35774
2611,29.5,112.5,0.0235507,104749.3616
2612,29.5,112.8125,0.00586735,22074.46071
2613,29.5,113.125,0.0688775,394048.9007
2614,29.5,113.4375,0.0351967,173963.2534
2615,29.5,113.75,0.00535714,12619.32157
2616,29.5,114.0625,0.0188923,67427.79947
2617,29.5,114.375,0.0181122,48119.53664
2618,29.5,114.6875,0.000258799,390.2267983
2619,29.5,115,0.00306122,7823.173322
2620,29.5,115.3125,0.00280612,6889.765977
2621,29.5,115.625,0,0
2622,29.5,115.9375,0.0395408,120999.0591
2623,29.5,116.25,0.00181159,5887.87221
2624,29.5,116.5625,0.000255102,802.9339914
2625,29.5,116.875,0.000776398,2463.043229
2626,29.5,117.1875,0,0
2627,29.5,117.5,0.00102041,500.1628901
2628,29.5,117.8125,0,0
2629,29.5,118.125,0,0
2630,29.5,118.4375,0.00310559,663.5846141
2631,29.5,118.75,0.000510204,320.7951068
2632,29.5,119.0625,0.0157868,8118.282256
2633,29.5,119.375,0.0420918,34694.69524
2634,29.5,119.6875,0.00357143,652.6164575
2635,29.5,120,0.100155,332050.8273
2636,29.5,120.3125,0.0109694,8400.511261
2637,29.5,120.625,0.0266563,46358.99493
2638,29.5,120.9375,0.0892857,331403.9202
2639,29.5,121.25,0.00790816,4649.588833
2640,29.5,121.5625,0.0390787,55400.0656
2641,29.5,121.875,0.0418367,56058.97634
2644,29.75,82.8125,0,0
2645,29.75,83.125,0,0
2646,29.75,83.4375,0,0
2647,29.75,83.75,0,0
2648,29.75,84.0625,0,0
2649,29.75,84.375,0,0
2650,29.75,84.6875,0,0
2651,29.75,85,0,0
2652,29.75,85.3125,0,0
2653,29.75,85.625,0,0
2654,29.75,85.9375,0,0
2655,29.75,86.25,0,0
2656,29.75,86.5625,0,0
2657,29.75,86.875,0,0
2658,29.75,87.1875,0,0
2659,29.75,87.5,0,0
2660,29.75,87.8125,0,0
2661,29.75,88.125,0,0
2662,29.75,88.4375,0,0
2663,29.75,88.75,0,0
2664,29.75,89.0625,0,0
2665,29.75,89.375,0,0
2666,29.75,89.6875,0,0
2667,29.75,90,0,0
2668,29.75,90.3125,0,0
2669,29.75,90.625,0,0
2670,29.75,90.9375,0.00675325,43313.90706
2671,29.75,91.25,0.0284585,182272.381
2672,29.75,91.5625,0,0
2673,29.75,91.875,0,0
2674,29.75,92.1875,0,0
2675,29.75,92.5,0,0
2676,29.75,92.8125,0,0
2677,29.75,93.125,0,0
2678,29.75,93.4375,0,0
2679,29.75,93.75,0,0
2680,29.75,94.0625,0,0
2681,29.75,94.375,0.00869565,37018.3864
2682,29.75,94.6875,0,0
2683,29.75,95,0,0
2684,29.75,95.3125,0,0
2685,29.75,95.625,0,0
2686,29.75,95.9375,0,0
2687,29.75,96.25,0,0
2688,29.75,96.5625,0,0
2689,29.75,96.875,0,0
2690,29.75,97.1875,0,0
2691,29.75,97.5,0,0
2692,29.75,97.8125,0.00210804,9794.26836
2693,29.75,98.125,0,0
2694,29.75,98.4375,0,0
2695,29.75,98.75,0,0
2696,29.75,99.0625,0,0
2697,29.75,99.375,0,0
2698,29.75,99.6875,0,0
2699,29.75,100,0,0
2700,29.75,100.3125,0,0
2701,29.75,100.625,0,0
2702,29.75,100.9375,0,0
2703,29.75,101.25,0,0
2704,29.75,101.5625,0,0
2705,29.75,101.875,0,0
2706,29.75,102.1875,0,0
2707,29.75,102.5,0.00051948,9.723629237
2708,29.75,102.8125,0.00857143,805.5373943
2709,29.75,103.125,0,0
2710,29.75,103.4375,0.0283117,51117.29812
2711,29.75,103.75,0.0268775,91958.87874
2712,29.75,104.0625,0.00649351,22169.67593
2713,29.75,104.375,0.0110672,41704.21933
2714,29.75,104.6875,0.00701299,24885.60378
2715,29.75,105,0.0205195,90341.17084
2716,29.75,105.3125,0,0
2717,29.75,105.625,0.0148052,58776.47374
2718,29.75,105.9375,0.027141,91774.3182
2719,29.75,106.25,0.0488312,122276.2596
2720,29.75,106.5625,0.262714,756580.4201
2721,29.75,106.875,0.0875325,196325.1256
2722,29.75,107.1875,0.0506494,99881.73615
2723,29.75,107.5,0.0252964,28755.06521
2724,29.75,107.8125,0.00857143,2455.704795
2725,29.75,108.125,0,0
2726,29.75,108.4375,0,0
2727,29.75,108.75,0,0
2728,29.75,109.0625,0.00289855,2641.870557
2729,29.75,109.375,0,0
2730,29.75,109.6875,0,0
2731,29.75,110,0,0
2732,29.75,110.3125,0,0
2733,29.75,110.625,0,0
2734,29.75,110.9375,0.00025974,387.9048718
2735,29.75,111.25,0.00263505,7729.722073
2736,29.75,111.5625,0.0114286,56802.87572
2737,29.75,111.875,0.0318841,132746.4772
2738,29.75,112.1875,0.00857143,35014.40041
2739,29.75,112.5,0.0242424,110360.0533
2740,29.75,112.8125,0.0311688,124347.6066
2741,29.75,113.125,0.00623377,20580.16797
2742,29.75,113.4375,0.028722,108099.943
2743,29.75,113.75,0.0324675,164313.9266
2744,29.75,114.0625,0.00395257,15337.83227
2745,29.75,114.375,0.0444156,199503.6247
2746,29.75,114.6875,0,0
2747,29.75,115,0.00337662,9475.334797
2748,29.75,115.3125,0.0309091,102776.3337
2749,29.75,115.625,0.0743083,265375.5747
2750,29.75,115.9375,0.156104,860710.976
2751,29.75,116.25,0.0363636,184422.541
2752,29.75,116.5625,0.00285714,9367.397633
2753,29.75,116.875,0,0
2754,29.75,117.1875,0,0
2755,29.75,117.5,0,0
2756,29.75,117.8125,0.00606061,2097.548
2757,29.75,118.125,0.0327273,62351.45141
2758,29.75,118.4375,0.0627141,132745.0791
2759,29.75,118.75,0.00103896,233.2589304
2760,29.75,119.0625,0.000527009,256.1935676
2761,29.75,119.375,0.00051948,60.0061496
2762,29.75,119.6875,0.0651948,81518.63031
2763,29.75,120,0.0105402,5084.251136
2764,29.75,120.3125,0.101299,343536.6865
2765,29.75,120.625,0.00658762,2846.467255
2766,29.75,120.9375,0.0280519,51099.74078
2767,29.75,121.25,0.038961,53056.8574
2768,29.75,121.5625,0.356522,1869277.717
2769,29.75,121.875,0.0236364,24974.58826
2770,29.75,122.1875,0.00527009,2226.287597
2773,30,81.25,0,0
2774,30,82.1875,0,0
2775,30,82.5,0,0
2776,30,82.8125,0,0
2777,30,83.125,0,0
2778,30,83.4375,0,0
2779,30,83.75,0,0
2780,30,84.0625,0,0
2781,30,84.375,0,0
2782,30,84.6875,0,0
2783,30,85,0,0
2784,30,85.3125,0,0
2785,30,85.625,0,0
2786,30,85.9375,0,0
2787,30,86.25,0,0
2788,30,86.5625,0,0
2789,30,86.875,0,0
2790,30,87.1875,0,0
2791,30,87.5,0,0
2792,30,87.8125,0,0
2793,30,88.125,0,0
2794,30,88.4375,0,0
2795,30,88.75,0,0
2796,30,89.0625,0,0
2797,30,89.375,0,0
2798,30,89.6875,0,0
2799,30,90,0,0
2800,30,90.3125,0,0
2801,30,90.625,0,0
2802,30,90.9375,0,0
2803,30,91.25,0,0
2804,30,91.5625,0,0
2805,30,91.875,0,0
2806,30,92.1875,0,0
2807,30,92.5,0,0
2808,30,92.8125,0,0
2809,30,93.125,0,0
2810,30,93.4375,0,0
2811,30,93.75,0,0
2812,30,94.0625,0,0
2813,30,94.375,0,0
2814,30,94.6875,0,0
2815,30,95,0,0
2816,30,95.3125,0,0
2817,30,95.625,0,0
2818,30,95.9375,0,0
2819,30,96.25,0,0
2820,30,96.5625,0,0
2821,30,96.875,0,0
2822,30,97.1875,0,0
2823,30,97.5,0,0
2824,30,97.8125,0,0
2825,30,98.125,0,0
2826,30,98.4375,0,0
2827,30,98.75,0,0
2828,30,99.0625,0.00178571,3059.262479
2829,30,99.375,0,0
2830,30,99.6875,0,0
2831,30,100,0,0
2832,30,100.3125,0,0
2833,30,100.625,0,0
2834,30,100.9375,0,0
2835,30,101.25,0,0
2836,30,101.5625,0,0
2837,30,101.875,0.00306122,6699.373899
2838,30,102.1875,0.001294,389.3930745
2840,30,102.8125,0.0178571,6937.275761
2841,30,103.125,0.0346791,42808.90719
2842,30,103.4375,0.0201531,66390.47825
2843,30,103.75,0.0918737,433750.093
2844,30,104.0625,0.0196429,73277.74416
2845,30,104.375,0.0015528,6675.554747
2846,30,104.6875,0.0454082,201902.4983
2847,30,105,0.00127551,5530.038975
2848,30,105.3125,0.0157868,65333.48946
2849,30,105.625,0,0
2850,30,105.9375,0.00284679,11236.15701
2851,30,106.25,0.0492347,173699.8222
2852,30,106.5625,0.00362319,6274.292435
2853,30,106.875,0,0
2854,30,107.1875,0.0132653,40374.62989
2855,30,107.5,0.000517598,1295.657369
2856,30,107.8125,0.0112245,14839.33159
2857,30,108.125,0.00879917,6315.732955
2858,30,108.4375,0,0
2859,30,108.75,0.000765306,177.4271999
2860,30,109.0625,0,0
2861,30,109.375,0.00178571,1067.29951
2862,30,109.6875,0,0
2863,30,110,0,0
2864,30,110.3125,0,0
2865,30,110.625,0,0
2866,30,110.9375,0,0
2867,30,111.25,0,0
2868,30,111.5625,0.00790816,44995.70405
2869,30,111.875,0.001294,5526.389579
2870,30,112.1875,0.030102,129412.5392
2871,30,112.5,0.0152692,66121.17032
2872,30,112.8125,0.00127551,5323.976125
2873,30,113.125,0.0104592,41585.35299
2874,30,113.4375,0.00595238,16869.39909
2875,30,113.75,0.0102041,31546.53229
2876,30,114.0625,0.0157868,55656.46207
2877,30,114.375,0.0242347,99337.05864
2878,30,114.6875,0.01294,44474.37174
2879,30,115,0.0459184,126964.4495
2880,30,115.3125,0.047449,187395.7544
2881,30,115.625,0.0183747,79422.31543
2882,30,115.9375,0.0303571,134114.966
2883,30,116.25,0.000258799,806.0310642
2884,30,116.5625,0.030102,131341.1954
2885,30,116.875,0.0126812,23415.84721
2886,30,117.1875,0.00127551,684.271402
2887,30,117.5,0.000510204,112.1235816
2888,30,117.8125,0.00336439,1119.166975
2889,30,118.125,0,0
2890,30,118.4375,0.0318323,57274.43767
2891,30,118.75,0.00306122,1475.919361
2892,30,119.0625,0.000776398,194.2790382
2893,30,119.375,0.00816326,3856.536187
2894,30,119.6875,0.0163265,21433.34667
2895,30,120,0.166408,362052.0718
2896,30,120.3125,0.214796,715973.6429
2897,30,120.625,0.431936,2297680.744
2898,30,120.9375,0.167092,651666.5698
2899,30,121.25,0.168112,449138.7952
2900,30,121.5625,0.404503,2349096.16
2901,30,121.875,0.16352,554599.9835
2902,30,122.1875,0.0885093,157901.0116
2903,30,122.5,0.00382653,909.9767677
2905,30.25,80.9375,0,0
2906,30.25,81.25,0,0
2907,30.25,81.5625,0,0
2908,30.25,81.875,0,0
2909,30.25,82.1875,0,0
2910,30.25,82.5,0,0
2911,30.25,82.8125,0,0
2912,30.25,83.125,0,0
2913,30.25,83.4375,0,0
2914,30.25,83.75,0,0
2915,30.25,84.0625,0,0
2916,30.25,84.375,0,0
2917,30.25,84.6875,0,0
2918,30.25,85,0,0
2919,30.25,85.3125,0,0
2920,30.25,85.625,0,0
2921,30.25,85.9375,0,0
2922,30.25,86.25,0,0
2923,30.25,86.5625,0,0
2924,30.25,86.875,0,0
2925,30.25,87.1875,0,0
2926,30.25,87.5,0,0
2927,30.25,87.8125,0,0
2928,30.25,88.125,0,0
2929,30.25,88.4375,0,0
2930,30.25,88.75,0,0
2931,30.25,89.0625,0,0
2932,30.25,89.375,0,0
2933,30.25,89.6875,0,0
2934,30.25,90,0,0
2935,30.25,90.3125,0,0
2936,30.25,90.625,0,0
2937,30.25,90.9375,0,0
2938,30.25,91.25,0,0
2939,30.25,91.5625,0,0
2940,30.25,91.875,0,0
2941,30.25,92.1875,0,0
2942,30.25,92.5,0,0
2943,30.25,92.8125,0,0
2944,30.25,93.125,0,0
2945,30.25,93.4375,0,0
2946,30.25,93.75,0,0
2947,30.25,94.0625,0,0
2948,30.25,94.375,0,0
2949,30.25,94.6875,0,0
2950,30.25,95,0,0
2951,30.25,95.3125,0,0
2952,30.25,95.625,0,0
2953,30.25,95.9375,0,0
2954,30.25,96.25,0,0
2955,30.25,96.5625,0.001294,4471.71035
2956,30.25,96.875,0,0
2957,30.25,97.1875,0,0
2958,30.25,97.5,0,0
2959,30.25,97.8125,0,0
2960,30.25,98.125,0,0
2961,30.25,98.4375,0,0
2962,30.25,98.75,0,0
2963,30.25,99.0625,0,0
2964,30.25,99.375,0,0
2965,30.25,99.6875,0,0
2966,30.25,100,0,0
2967,30.25,100.3125,0,0
2968,30.25,100.625,0,0
2969,30.25,100.9375,0,0
2970,30.25,101.25,0,0
2971,30.25,101.5625,0,0
2972,30.25,101.875,0,0
2973,30.25,102.1875,0,0
2974,30.25,102.5,0,0
2975,30.25,102.8125,0.00459184,1435.06762
2976,30.25,103.125,0.00258799,2186.859728
2977,30.25,103.4375,0.015051,56141.63275
2978,30.25,103.75,0.0835921,362916.2265
2979,30.25,104.0625,0.0168367,63111.94819
2980,30.25,104.375,0,0
2981,30.25,104.6875,0.0298469,128680.9323
2982,30.25,105,0.0122449,52822.56635
2983,30.25,105.3125,0.00491718,20708.08499
2984,30.25,105.625,0.00484694,19115.58735
2985,30.25,105.9375,0.0240683,96642.46789
2986,30.25,106.25,0.00969388,37636.62675
2987,30.25,106.5625,0.00362319,12509.59137
2988,30.25,106.875,0.017602,29398.73983
2989,30.25,107.1875,0.00739796,15763.2865
2990,30.25,107.5,0.00854037,28056.16592
2991,30.25,107.8125,0,0
2992,30.25,108.125,0.0137164,17256.30794
2993,30.25,108.4375,0,0
2994,30.25,108.75,0.00153061,957.4856595
2995,30.25,109.0625,0.0144928,9274.297286
2996,30.25,109.375,0.032398,48197.18033
2997,30.25,109.6875,0,0
2998,30.25,110,0,0
2999,30.25,110.3125,0,0
3000,30.25,110.625,0.00102041,13.55669746
3001,30.25,110.9375,0.000765306,511.7106222
3002,30.25,111.25,0.000517598,1237.696073
3003,30.25,111.5625,0.0109694,56035.35569
3004,30.25,111.875,0.0238095,103392.2645
3005,30.25,112.1875,0.157653,929231.77
3006,30.25,112.5,0.0144928,61919.93293
3007,30.25,112.8125,0.0104592,44617.15083
3008,30.25,113.125,0.00637755,24978.10793
3009,30.25,113.4375,0.0481366,203790.4599
3010,30.25,113.75,0.00816326,32437.52545
3011,30.25,114.0625,0.0240683,109914.1256
3012,30.25,114.375,0.0390306,140367.5129
3013,30.25,114.6875,0.00776398,18533.26389
3014,30.25,115,0.209439,1087171.564
3015,30.25,115.3125,0.0466837,237290.5044
3016,30.25,115.625,0.00750518,28953.7686
3017,30.25,115.9375,0,0
3018,30.25,116.25,0.0163043,69973.7798
3019,30.25,116.5625,0.0142857,55559.2973
3020,30.25,116.875,0.00336439,12226.24793
3021,30.25,117.1875,0,0
3022,30.25,117.5,0.00204082,616.2680276
3023,30.25,117.8125,0.000776398,69.48809538
3024,30.25,118.125,0.00892857,3831.829342
3025,30.25,118.4375,0.00517598,5866.546959
3026,30.25,118.75,0,0
3027,30.25,119.0625,0.00310559,2107.690532
3028,30.25,119.375,0.00714286,6763.733063
3029,30.25,119.6875,0.0522959,103464.7632
3030,30.25,120,0.319617,1408754.676
3031,30.25,120.3125,0.825765,8209756.249
3032,30.25,120.625,0.347826,1616771.335
3033,30.25,120.9375,0.0954082,146766.4722
3034,30.25,121.25,0.435204,3084933.98
3035,30.25,121.5625,0.0282091,20761.34851
3036,30.25,121.875,0.000255102,48.57107896
3037,30.25,122.1875,0.0318323,25848.4625
3038,30.25,122.5,0,0
3041,30.5,80.3125,0,0
3042,30.5,80.625,0,0
3043,30.5,80.9375,0,0
3044,30.5,81.25,0,0
3045,30.5,81.5625,0,0
3046,30.5,81.875,0,0
3047,30.5,82.1875,0,0
3048,30.5,82.5,0,0
3049,30.5,82.8125,0,0
3050,30.5,83.125,0,0
3051,30.5,83.4375,0,0
3052,30.5,83.75,0,0
3053,30.5,84.0625,0,0
3054,30.5,84.375,0,0
3055,30.5,84.6875,0,0
3056,30.5,85,0,0
3057,30.5,85.3125,0,0
3058,30.5,85.625,0,0
3059,30.5,85.9375,0,0
3060,30.5,86.25,0,0
3061,30.5,86.5625,0,0
3062,30.5,86.875,0,0
3063,30.5,87.1875,0,0
3064,30.5,87.5,0,0
3065,30.5,87.8125,0,0
3066,30.5,88.125,0,0
3067,30.5,88.4375,0,0
3068,30.5,88.75,0,0
3069,30.5,89.0625,0,0
3070,30.5,89.375,0,0
3071,30.5,89.6875,0,0
3072,30.5,90,0,0
3073,30.5,90.3125,0,0
3074,30.5,90.625,0,0
3075,30.5,90.9375,0,0
3076,30.5,91.25,0,0
3077,30.5,91.5625,0,0
3078,30.5,91.875,0,0
3079,30.5,92.1875,0,0
3080,30.5,92.5,0,0
3081,30.5,92.8125,0,0
3082,30.5,93.125,0,0
3083,30.5,93.4375,0,0
3084,30.5,93.75,0,0
3085,30.5,94.0625,0,0
3086,30.5,94.375,0,0
3087,30.5,94.6875,0,0
3088,30.5,95,0,0
3089,30.5,95.3125,0,0
3090,30.5,95.625,0,0
3091,30.5,95.9375,0,0
3092,30.5,96.25,0,0
3093,30.5,96.5625,0,0
3094,30.5,96.875,0,0
3095,30.5,97.1875,0,0
3096,30.5,97.5,0,0
3097,30.5,97.8125,0,0
3098,30.5,98.125,0,0
3099,30.5,98.4375,0,0
3100,30.5,98.75,0,0
3101,30.5,99.0625,0,0
3102,30.5,99.375,0,0
3103,30.5,99.6875,0,0
3104,30.5,100,0,0
3105,30.5,100.3125,0,0
3106,30.5,100.625,0,0
3107,30.5,100.9375,0,0
3108,30.5,101.25,0,0
3109,30.5,101.5625,0.000527009,5327.409212
3110,30.5,101.875,0,0
3111,30.5,102.1875,0,0
3112,30.5,102.5,0,0
3114,30.5,103.125,0,0
3115,30.5,103.4375,0.0693507,212798.9023
3116,30.5,103.75,0.187088,848512.18
3117,30.5,104.0625,0.373766,2040134.041
3118,30.5,104.375,0.027668,96683.1422
3119,30.5,104.6875,0.0205195,87528.23056
3120,30.5,105,0.00103896,4434.942007
3121,30.5,105.3125,0.0239789,101726.5255
3122,30.5,105.625,0.0864935,360043.5041
3123,30.5,105.9375,0.00158103,6243.576008
3124,30.5,106.25,0,0
3125,30.5,106.5625,0.0529644,199420.7777
3126,30.5,106.875,0.0233766,53450.96993
3127,30.5,107.1875,0.00051948,1117.952466
3128,30.5,107.5,0.00368906,9468.394703
3129,30.5,107.8125,0,0
3130,30.5,108.125,0.0057971,8304.105576
3131,30.5,108.4375,0,0
3132,30.5,108.75,0,0
3133,30.5,109.0625,0,0
3134,30.5,109.375,0.000779221,133.2532313
3135,30.5,109.6875,0.00342556,3782.391833
3136,30.5,110,0,0
3137,30.5,110.3125,0,0
3138,30.5,110.625,0,0
3139,30.5,110.9375,0,0
3140,30.5,111.25,0.00500659,14710.89894
3141,30.5,111.5625,0.0405195,217556.256
3142,30.5,111.875,0.0337286,152091.9358
3143,30.5,112.1875,0.0109091,43998.53303
3144,30.5,112.5,0.00843215,30463.60153
3145,30.5,112.8125,0.0644156,301138.0827
3146,30.5,113.125,0.0145455,61619.42456
3147,30.5,113.4375,0.0255599,108042.9932
3148,30.5,113.75,0.0197403,82419.60679
3149,30.5,114.0625,0.233992,1420312.077
3150,30.5,114.375,0.478701,4782779.121
3151,30.5,114.6875,0.0505929,258287.809
3152,30.5,115,0.125195,778127.6697
3153,30.5,115.3125,0.0218182,115784.3209
3154,30.5,115.625,0,0
3155,30.5,115.9375,0,0
3156,30.5,116.25,0.0176548,30512.91266
3157,30.5,116.5625,0.00831169,38423.05154
3158,30.5,116.875,0.0374177,169944.0373
3159,30.5,117.1875,0.115584,568399.4326
3160,30.5,117.5,0.00675325,12784.97095
3161,30.5,117.8125,0.00210804,1770.649853
3162,30.5,118.125,0.00285714,2216.10477
3163,30.5,118.4375,0.000527009,474.4734675
3164,30.5,118.75,0,0
3165,30.5,119.0625,0.0137022,28527.9208
3166,30.5,119.375,0.00103896,1367.802658
3167,30.5,119.6875,0.0249351,41073.62659
3168,30.5,120,0.187088,661214.8753
3169,30.5,120.3125,0.402857,2030278.423
3170,30.5,120.625,0.169433,807945.454
3171,30.5,120.9375,0.108831,289751.8938
3172,30.5,121.25,0.00415584,803.2056384
3174,30.5,122.1875,0.00632411,975.909335
3175,30.5,122.5,0,0
3178,30.75,80,0,0
3179,30.75,80.3125,0,0
3180,30.75,80.625,0,0
3181,30.75,80.9375,0,0
3182,30.75,81.25,0,0
3183,30.75,81.5625,0,0
3184,30.75,81.875,0,0
3185,30.75,82.1875,0,0
3186,30.75,82.5,0,0
3187,30.75,82.8125,0,0
3188,30.75,83.125,0,0
3189,30.75,83.4375,0,0
3190,30.75,83.75,0,0
3191,30.75,84.0625,0,0
3192,30.75,84.375,0,0
3193,30.75,84.6875,0,0
3194,30.75,85,0,0
3195,30.75,85.3125,0,0
3196,30.75,85.625,0,0
3197,30.75,85.9375,0,0
3198,30.75,86.25,0,0
3199,30.75,86.5625,0,0
3200,30.75,86.875,0,0
3201,30.75,87.1875,0,0
3202,30.75,87.5,0,0
3203,30.75,87.8125,0,0
3204,30.75,88.125,0,0
3205,30.75,88.4375,0,0
3206,30.75,88.75,0,0
3207,30.75,89.0625,0,0
3208,30.75,89.375,0,0
3209,30.75,89.6875,0,0
3210,30.75,90,0,0
3211,30.75,90.3125,0,0
3212,30.75,90.625,0,0
3213,30.75,90.9375,0,0
3214,30.75,91.25,0,0
3215,30.75,91.5625,0,0
3216,30.75,91.875,0,0
3217,30.75,92.1875,0,0
3218,30.75,92.5,0,0
3219,30.75,92.8125,0,0
3220,30.75,93.125,0,0
3221,30.75,93.4375,0,0
3222,30.75,93.75,0,0
3223,30.75,94.0625,0,0
3224,30.75,94.375,0,0
3225,30.75,94.6875,0,0
3226,30.75,95,0,0
3227,30.75,95.3125,0,0
3228,30.75,95.625,0,0
3229,30.75,95.9375,0,0
3230,30.75,96.25,0,0
3231,30.75,96.5625,0,0
3232,30.75,96.875,0,0
3233,30.75,97.1875,0,0
3234,30.75,97.5,0,0
3235,30.75,97.8125,0,0
3236,30.75,98.125,0,0
3237,30.75,98.4375,0,0
3238,30.75,98.75,0,0
3239,30.75,99.0625,0.000510204,1000.519967
3240,30.75,99.375,0,0
3241,30.75,99.6875,0,0
3242,30.75,100,0,0
3243,30.75,100.3125,0,0
3244,30.75,100.625,0,0
3245,30.75,100.9375,0,0
3246,30.75,101.25,0,0
3247,30.75,101.5625,0,0
3248,30.75,101.875,0,0
3249,30.75,102.1875,0,0
3250,30.75,102.5,0,0
3251,30.75,102.8125,0,0
3253,30.75,103.4375,0.00382653,4566.109148
3254,30.75,103.75,0.215839,1045458.447
3255,30.75,104.0625,0.710714,4927374.299
3256,30.75,104.375,0.115166,409823.3877
3257,30.75,104.6875,0.0201531,85217.05989
3258,30.75,105,0.00127551,5391.604686
3259,30.75,105.3125,0.0240683,98377.27365
3260,30.75,105.625,0.0140306,61258.81675
3261,30.75,105.9375,0.0590062,234205.5651
3262,30.75,106.25,0.0630102,226909.6197
3263,30.75,106.5625,0,0
3264,30.75,106.875,0.0119898,42422.04598
3265,30.75,107.1875,0.0191327,44446.3077
3266,30.75,107.5,0,0
3267,30.75,107.8125,0.0181122,40088.40513
3268,30.75,108.125,0,0
3269,30.75,108.4375,0.0772959,100921.5422
3270,30.75,108.75,0.000255102,216.0341899
3271,30.75,109.0625,0,0
3272,30.75,109.375,0,0
3273,30.75,109.6875,0,0
3274,30.75,110,0,0
3275,30.75,110.3125,0,0
3276,30.75,110.625,0,0
3277,30.75,110.9375,0.0272959,10674.68486
3278,30.75,111.25,0.0949793,456460.543
3279,30.75,111.5625,0.0135204,86825.76103
3280,30.75,111.875,0.0357143,168696.8603
3281,30.75,112.1875,0.000765306,3272.931555
3282,30.75,112.5,0.0248447,107427.9847
3283,30.75,112.8125,0.0280612,127362.6522
3284,30.75,113.125,0.0471939,208910.6509
3285,30.75,113.4375,0.00776398,32288.03257
3286,30.75,113.75,0.0339286,131597.9193
3287,30.75,114.0625,0.0835921,319930.9117
3288,30.75,114.375,0.253061,1779016.11
3289,30.75,114.6875,0.0597826,257218.8661
3290,30.75,115,0.0170918,64671.54691
3291,30.75,115.3125,0.0114796,58657.44356
3292,30.75,115.625,0.00802277,24246.61526
3293,30.75,115.9375,0,0
3294,30.75,116.25,0.00621118,3232.044252
3295,30.75,116.5625,0.0201531,46187.31694
3296,30.75,116.875,0.0315735,137654.9488
3297,30.75,117.1875,0.0181122,58289.31597
3298,30.75,117.5,0.0576531,254072.8877
3299,30.75,117.8125,0.0251035,75384.54528
3300,30.75,118.125,0,0
3301,30.75,118.4375,0.0196687,49512.16012
3302,30.75,118.75,0.000765306,2041.782263
3303,30.75,119.0625,0.0196687,66364.63272
3304,30.75,119.375,0.00229592,6218.121986
3305,30.75,119.6875,0.0494898,218331.7727
3306,30.75,120,0.0859213,342260.2983
3307,30.75,120.3125,0.159949,679414.8875
3308,30.75,120.625,0.259317,1163532.883
3309,30.75,120.9375,0.255102,1252559.493
3310,30.75,121.25,0.118367,415714.3438
3311,30.75,121.5625,0.047619,52746.95654
3312,30.75,121.875,0.017602,8630.326431
3314,30.75,122.5,0.00255102,315.3895401
3316,31,79.0625,0,0
3317,31,79.375,0,0
3318,31,79.6875,0,0
3319,31,80,0,0
3320,31,80.3125,0,0
3321,31,80.625,0,0
3322,31,80.9375,0,0
3323,31,81.25,0,0
3324,31,81.5625,0,0
3325,31,81.875,0,0
3326,31,82.1875,0,0
3327,31,82.5,0,0
3328,31,82.8125,0,0
3329,31,83.125,0,0
3330,31,83.4375,0,0
3331,31,83.75,0,0
3332,31,84.0625,0,0
3333,31,84.375,0,0
3334,31,84.6875,0,0
3335,31,85,0,0
3336,31,85.3125,0,0
3337,31,85.625,0,0
3338,31,85.9375,0,0
3339,31,86.25,0,0
3340,31,86.5625,0,0
3341,31,86.875,0,0
3342,31,87.1875,0,0
3343,31,87.5,0,0
3344,31,87.8125,0,0
3345,31,88.125,0,0
3346,31,88.4375,0,0
3347,31,88.75,0,0
3348,31,89.0625,0,0
3349,31,89.375,0,0
3350,31,89.6875,0,0
3351,31,90,0,0
3352,31,90.3125,0,0
3353,31,90.625,0,0
3354,31,90.9375,0,0
3355,31,91.25,0,0
3356,31,91.5625,0,0
3357,31,91.875,0,0
3358,31,92.1875,0,0
3359,31,92.5,0,0
3360,31,92.8125,0,0
3361,31,93.125,0,0
3362,31,93.4375,0,0
3363,31,93.75,0,0
